order,pid,ms_sub_class,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type_1,bsmt_fin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,sale_type,sale_condition,sale_price,house_age,porch_x_deck,total_bathrooms,sqft_above_ground
1826,532377140,20,RL,NA,9945,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,988,GasA,TA,Y,SBrkr,3,1,TA,5,Typ,0,none,Detchd,Unf,2,572,TA,TA,Y,WD,Normal,NA,46,0,2,988
1828,532476080,60,RL,NA,17727.75,Pave,IR1,Bnk,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1223,GasA,Gd,Y,SBrkr,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2,564,TA,TA,Y,WD,Normal,NA,17,281,3.5,2503
1832,532479140,20,RL,43,12712,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,6,7,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,Gd,TA,Mn,ALQ,Unf,1044,GasA,TA,Y,SBrkr,2,1,Gd,5,Typ,1,TA,Attchd,RFn,2,542,TA,TA,Y,WD,Abnorml,NA,34,455,2,1055
1835,533205110,120,FV,45,4379,Pave,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1378,GasA,Ex,Y,SBrkr,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2,540,TA,TA,Y,WD,Normal,NA,3,216,3,1378
1836,533206060,120,FV,80,3523,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1141,GasA,Ex,Y,SBrkr,2,1,Gd,5,Typ,0,none,Attchd,Fin,2,484,TA,TA,Y,New,Partial,NA,1,60,3,1151
1838,533208010,120,FV,47,4230,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,Gd,No,Unf,Unf,1352,GasA,Ex,Y,SBrkr,2,1,Gd,5,Typ,1,Gd,Attchd,RFn,2,466,TA,TA,Y,New,Partial,NA,1,241,2,1352
1840,533208030,120,FV,30,5330,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1550,GasA,Ex,Y,SBrkr,2,1,Gd,5,Typ,0,none,Attchd,Fin,2,528,TA,TA,Y,New,Partial,NA,1,102,2.5,1550
1841,533208040,120,FV,35,4274,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1241,GasA,Ex,Y,SBrkr,1,1,Gd,4,Typ,0,none,Attchd,Fin,2,569,TA,TA,Y,New,Partial,NA,1,116,2.5,1241
1847,533221100,160,FV,NA,2117,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,756,GasA,Ex,Y,SBrkr,3,1,Gd,5,Typ,1,TA,Detchd,Unf,2,440,TA,TA,Y,WD,Normal,NA,7,0,2.5,1525
1850,533241030,60,FV,66,7399,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,BLQ,Unf,975,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,1,TA,Detchd,RFn,2,576,TA,TA,Y,WD,Normal,NA,10,208,2.5,1950
1854,533250190,120,RL,50,9466,Pave,IR2,Lvl,AllPub,FR2,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,BrkFace,BrkFace,None,Gd,TA,PConc,Gd,TA,Gd,LwQ,ALQ,1494,GasA,Ex,Y,SBrkr,1,1,Gd,5,Typ,1,Gd,Attchd,Fin,2,478,TA,TA,Y,WD,Normal,NA,13,247,2.5,1494
1860,533254130,20,RL,80,9600,Pave,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,1Story,6,8,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,1262,GasA,Ex,Y,SBrkr,3,1,TA,6,Typ,1,TA,Attchd,RFn,2,460,TA,TA,Y,WD,Normal,NA,31,298,2.5,1262
1861,533350020,20,RL,94,17727.75,Pave,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,BrkFace,BrkFace,None,Gd,TA,CBlock,Gd,TA,Gd,ALQ,Rec,2064.25,GasA,Gd,Y,SBrkr,2,1,Gd,7,Typ,2,Gd,Attchd,RFn,2,676,TA,TA,Y,WD,Normal,NA,26,266,3,2497
1863,534104090,60,FV,NA,7050,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1057,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2,650,TA,TA,Y,WD,Normal,NA,6,235,3.5,1929
1866,534127140,85,RL,NA,8723,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,SFoyer,6,6,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,Av,BLQ,Unf,973,GasA,Ex,Y,SBrkr,3,1,TA,6,Typ,0,none,Attchd,Unf,2,480,TA,TA,Y,WD,Normal,NA,38,160,2,1082
1869,534151090,20,RL,80,9547,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,1594,GasA,Ex,Y,SBrkr,2,1,Gd,6,Typ,1,TA,Attchd,RFn,2,472,TA,TA,Y,WD,Normal,NA,14,270,2,1594
1873,534177210,20,RL,80,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1242,GasA,Fa,Y,SBrkr,3,1,TA,6,Typ,1,TA,Attchd,Unf,2,528,TA,TA,Y,WD,Normal,NA,34,0,1.5,1242
1876,534202030,20,RL,NA,10355,Pave,IR1,Lvl,AllPub,Corner,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1214,GasA,TA,Y,SBrkr,3,1,TA,5,Typ,1,Fa,Attchd,RFn,1,318,TA,TA,Y,WD,Normal,NA,40,111,2,1214
1877,534204120,20,RL,79,10289,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1073,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,0,none,Attchd,RFn,2,515,TA,TA,Y,WD,Normal,NA,42,0,2.5,1073
1878,534252040,20,RL,NA,9503,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Rec,1024,GasA,TA,Y,SBrkr,2,1,TA,6,Min1,1,TA,Detchd,Unf,1,484,TA,TA,Y,WD,Normal,NA,49,344,2,1344
1879,534252060,90,RL,NA,10624,Pave,IR1,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,Duplex,1Story,5,4,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Rec,1728,GasA,TA,Y,SBrkr,6,2,TA,10,Typ,0,none,Detchd,Unf,1,352,TA,TA,Y,WD,Normal,NA,43,155,2.5,1728
1880,534252070,90,RL,NA,10899,Pave,IR1,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,Duplex,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,Slab,none,none,none,none,none,0,GasA,TA,N,SBrkr,2,2,TA,8,Typ,0,none,CarPort,Unf,3,530,TA,TA,Y,WD,Normal,NA,43,0,2,1224
1886,534276180,20,RL,74,7450,Pave,IR1,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,LwQ,894,GasA,Gd,Y,SBrkr,2,1,Gd,6,Min1,1,Gd,Detchd,Unf,2,396,TA,TA,Y,WD,Normal,NA,51,72,1,1074
1893,534403040,80,RL,85,9350,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,SLvl,6,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Gd,LwQ,ALQ,1302,GasA,Ex,Y,SBrkr,3,1,Gd,7,Min1,0,none,Attchd,RFn,1,309,TA,TA,Y,CWD,Normal,NA,43,333,2.5,1302
1917,535151020,20,RL,73,8760,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,6,7,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,936,GasA,TA,Y,SBrkr,2,1,Gd,4,Typ,0,none,Attchd,RFn,1,315,TA,TA,Y,WD,Normal,NA,50,219,2,936
1921,535154080,20,RL,75,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,1442,GasA,Gd,Y,SBrkr,4,1,TA,7,Typ,0,none,Attchd,RFn,1,301,TA,TA,Y,COD,Normal,NA,49,275,1.5,1442
1922,535155110,20,RL,80,9250,Pave,Reg,Lvl,AllPub,Corner,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,1056,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,0,none,Attchd,Unf,1,260,TA,TA,Y,WD,Normal,NA,53,390,1.5,1056
1924,535177020,20,RL,70,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,BrkCmn,TA,TA,CBlock,TA,TA,No,Unf,Unf,1144,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,1,Gd,Attchd,RFn,1,336,TA,TA,Y,WD,Normal,NA,47,0,1,1144
1929,535181140,20,RL,70,12198,Pave,IR1,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,Av,Rec,Unf,1204,GasA,TA,Y,SBrkr,3,1,TA,7,Typ,1,TA,Attchd,RFn,1,310,TA,TA,Y,COD,Normal,NA,52,360,1,1411
1938,535325320,50,RL,55,7150,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1.5Fin,4,4,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Rec,Unf,1190,GasA,Gd,Y,SBrkr,4,1,Fa,7,Typ,0,none,Detchd,Unf,1,352,TA,TA,Y,WD,Normal,NA,52,0,2,1540
1945,535354260,50,RL,NA,12099,Pave,IR1,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,1216,GasA,Ex,Y,SBrkr,3,1,TA,7,Typ,1,Gd,Attchd,Unf,1,371,TA,TA,Y,WD,Normal,NA,54,200,2,1216
1946,535355020,70,RL,113,17727.75,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,2Story,5,4,Gable,CompShg,Wd Sdng,MetalSd,None,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,666,GasA,Gd,Y,SBrkr,4,1,Gd,9,Min1,0,none,BuiltIn,Unf,3,960,TA,TA,Y,WD,Family,NA,72,593,3.5,2670
1947,535375130,50,RL,60,10134,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,735,GasA,Gd,Y,FuseA,2,1,TA,5,Typ,0,none,Detchd,Unf,1,240,TA,TA,Y,WD,Normal,NA,67,39,1,1034
1951,535379110,70,RL,60,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,Gable,CompShg,Wd Sdng,HdBoard,None,TA,Gd,CBlock,Gd,TA,Av,Unf,Unf,736,GasA,Ex,Y,SBrkr,3,1,Gd,6,Typ,0,none,none,none,0,0,none,none,N,WD,Normal,NA,112,112,1.5,1534
1954,535402180,20,RL,75,8700,Pave,IR1,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,920,GasA,Gd,Y,SBrkr,3,1,TA,5,Typ,0,none,Attchd,Unf,1,240,TA,TA,Y,COD,Abnorml,NA,46,0,1.5,888
1955,535403030,20,RL,66,8300,Pave,IR1,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,952,GasA,Gd,Y,SBrkr,3,1,TA,5,Typ,0,none,Attchd,Unf,1,288,TA,TA,Y,WD,Normal,NA,39,0,2,952
1957,535450190,50,RL,60,8064,Pave,Reg,Lvl,AllPub,Corner,Gtl,"NAmes",Artery,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,Mn,Unf,Unf,672,GasA,Ex,Y,SBrkr,3,1,TA,6,Typ,1,Po,Detchd,Unf,2,576,TA,TA,Y,WD,Normal,NA,58,0,1,924
1958,535450220,20,RL,60,11664,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Artery,Norm,1Fam,1Story,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,Fa,No,BLQ,Unf,1082,GasA,TA,Y,SBrkr,2,1,TA,5,Typ,1,Gd,Detchd,Unf,1,240,TA,TA,Y,WD,Normal,NA,59,130,1,1082
1962,535451110,20,RL,60,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,864,GasA,Gd,Y,SBrkr,3,1,Gd,5,Typ,0,none,Detchd,RFn,2,720,TA,TA,Y,WD,Normal,NA,57,194,2,864
1963,535452060,20,RL,70,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,1010,GasA,Ex,Y,SBrkr,2,1,TA,6,Typ,0,none,Attchd,RFn,1,254,TA,TA,Y,WD,Family,NA,47,16,1,1134
1965,535453150,20,RL,70,7315,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,1170,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,1,TA,Attchd,RFn,1,338,TA,TA,Y,WD,Normal,NA,49,225,1.5,1170
1975,902105110,70,RM,60,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,Gd,BrkTil,Fa,Fa,No,Unf,Unf,264,GasA,Ex,Y,SBrkr,2,1,TA,7,Typ,0,none,Detchd,Unf,2,360,TA,Gd,Y,WD,Abnorml,NA,97,382,2,1432
1978,902107050,90,RM,60,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,936,GasA,TA,Y,SBrkr,2,1,TA,4,Typ,0,none,Detchd,Unf,2,672,TA,TA,Y,WD,Normal,NA,27,49,2,936
2000,902401030,40,RM,40,5400,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,7,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,BrkTil,TA,TA,Mn,LwQ,Unf,1149,GasA,Gd,Y,FuseA,3,1,Gd,5,Typ,0,none,Detchd,Unf,1,216,TA,TA,Y,WD,Normal,NA,81,183,2,1616
2002,902408080,70,RM,60,10800,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,VinylSd,None,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,718,GasA,Ex,Y,SBrkr,3,1,TA,8,Typ,0,none,Detchd,Unf,2,704,TA,TA,P,WD,Normal,NA,117,191,1.5,2554
2006,903201090,40,RL,55,6854,Pave,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,PConc,TA,TA,No,LwQ,Rec,756,GasA,TA,N,FuseA,1,1,TA,6,Mod,1,Gd,Detchd,Unf,1,308,Fa,TA,Y,WD,Normal,NA,82,215,2,1060
2007,903204030,50,RM,55,8674,Pave,Reg,HLS,AllPub,Inside,Gtl,BrkSide,RRNn,Artery,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,Fa,TA,No,Rec,Unf,910,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,0,none,Detchd,Unf,1,308,TA,TA,Y,WD,Normal,NA,57,33,2,1435
2009,903206170,50,RL,70,8737,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,BrkFace,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,No,Rec,Unf,1065,GasA,Ex,Y,FuseA,3,1,TA,6,Typ,1,Gd,Detchd,Unf,2,440,TA,TA,Y,WD,Normal,NA,84,182,1.5,1635
2011,903227140,70,RM,50,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,MetalSd,VinylSd,None,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,600,GasA,Ex,Y,SBrkr,3,1,TA,6,Typ,2,TA,Attchd,Unf,1,217,TA,TA,Y,WD,Normal,NA,68,0,1.5,1232
2013,903231050,45,RM,51,6120,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,7,Gable,CompShg,AsbShng,AsbShng,None,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,884,GasA,Ex,Y,SBrkr,2,1,TA,5,Typ,0,none,Detchd,Unf,1,240,TA,TA,Y,WD,Normal,NA,68,136,1,884
2014,903231090,50,RM,NA,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,861,GasA,Gd,Y,SBrkr,3,1,TA,6,Typ,1,Gd,Detchd,Unf,2,528,TA,TA,Y,WD,Normal,NA,69,309,2.5,1409
2015,903231180,50,RM,52,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Gd,BrkTil,TA,TA,No,Rec,Unf,672,GasA,Ex,Y,SBrkr,4,1,TA,7,Typ,0,none,Detchd,Unf,1,280,TA,TA,Y,WD,Normal,NA,68,0,2,1322
2023,903400040,70,RL,60,13515,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,764,GasA,Ex,Y,FuseA,3,1,TA,8,Typ,1,Gd,Detchd,Unf,2,520,TA,TA,N,WD,Normal,NA,88,126,1,1824
2028,903427040,50,RM,60,8520,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Stucco,Stucco,None,TA,Gd,BrkTil,TA,TA,No,Rec,LwQ,714,GasW,TA,N,SBrkr,5,1,Gd,10,Typ,1,Gd,Detchd,Unf,1,216,TA,TA,Y,CWD,Family,NA,91,103,2,2526
2031,903450060,50,RM,NA,7758,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,Gable,CompShg,Stucco,Stucco,BrkFace,TA,Fa,PConc,TA,TA,No,LwQ,Unf,1040,GasA,Ex,Y,FuseF,4,1,TA,7,Typ,2,TA,Detchd,Unf,1,240,TA,TA,Y,WD,Normal,NA,76,184,1.5,1818
2036,903456110,60,RM,60,9780,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,7,9,Gable,CompShg,VinylSd,VinylSd,None,TA,Ex,CBlock,TA,TA,No,LwQ,Rec,976,GasA,Ex,Y,SBrkr,4,1,Gd,8,Typ,2,TA,Detchd,Fin,1,299,TA,TA,Y,WD,Normal,NA,57,501,1.5,1952
2038,903457130,190,RM,52,4330,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,4,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,Fa,TA,No,Rec,ALQ,808,GasA,TA,Y,SBrkr,3,1,TA,5,Typ,0,none,Detchd,RFn,2,436,TA,TA,Y,COD,Abnorml,NA,49,0,3,1315
2039,903458020,75,RM,60,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,530,GasA,TA,N,SBrkr,3,1,Fa,6,Typ,0,none,Detchd,Unf,1,288,TA,TA,N,WD,Normal,NA,87,144,1,1111
2042,903475060,190,RM,60,10120,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,Hip,CompShg,Wd Sdng,Wd Sdng,None,Fa,TA,CBlock,TA,TA,No,Unf,Unf,925,GasA,TA,N,FuseF,4,2,TA,9,Typ,1,Gd,Detchd,Unf,1,308,TA,TA,N,WD,Normal,NA,97,264,1.5,1889
2049,905100060,190,RL,75,11235,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,SFoyer,5,5,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,925,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,0,none,Detchd,Unf,1,308,TA,TA,Y,WD,Normal,NA,44,216,2,999
2052,905101200,20,RL,61,7943,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,BrkCmn,TA,Fa,CBlock,TA,TA,Mn,Rec,Unf,1029,GasA,Gd,Y,SBrkr,3,1,TA,5,Typ,0,none,Attchd,Unf,1,261,TA,TA,Y,WD,Normal,NA,46,103,2,1029
2057,905104170,20,RL,NA,8978,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,TA,TA,PConc,TA,TA,No,Unf,Unf,948,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,0,none,Attchd,Unf,1,300,TA,TA,Y,WD,Family,NA,39,147,1,948
2061,905105260,20,RL,66,7742,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,955,GasA,Ex,Y,SBrkr,3,1,TA,6,Typ,0,none,Attchd,Unf,1,386,TA,TA,Y,WD,Normal,NA,41,0,2,955
2070,905226170,20,RL,85,13770,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Mn,Rec,BLQ,1158,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,2,Gd,Attchd,Unf,1,303,TA,TA,Y,VWD,Normal,NA,49,0,2,1176
2071,905228020,20,RL,NA,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,Fa,TA,Slab,none,none,none,none,none,0,GasA,TA,N,FuseA,3,1,TA,5,Min2,0,none,2Types,Unf,2,460,Fa,TA,Y,WD,Normal,NA,62,140,1,998
2072,905301050,20,RL,NA,17727.75,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,Plywood,Plywood,Stone,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,1643,GasA,TA,Y,SBrkr,2,1,Gd,5,Typ,2,TA,Attchd,Unf,2,739,TA,TA,Y,WD,Normal,NA,36,428,3,1824
